file number,file name,qubit 1 state,qubit 2 state,qubit 3 state,qubit 4 state
711,b4a7691e-a80d-4c91-9b48-f07417ae5a3f.png,1,0,1,1
712,b4d7e622-bf4a-4a86-9aca-0d875cb3ce75.png,1,1,1,1
713,b5122aed-4b27-47f0-94cd-4ed36ebf9b60.png,1,1,1,1
714,b5356ccf-2730-40e1-b943-511c08be8c44.png,1,0,1,1
715,b65dfc26-1948-4c4b-a01f-8fc56ac6aecd.png,1,1,1,1
716,b6a0ed52-7afa-4c3f-9387-0256945ca0aa.png,1,0,0,0
717,b6aab523-578c-47f0-b6b9-2a9ac61e35f7.png,1,1,0,1
718,b6f5113a-4814-489b-acb6-dc08ee8024e1.png,1,1,0,1
719,b7112d8f-80c5-4cfc-8243-72d7d98e2551.png,1,0,1,1
720,b71f5c65-0fc9-4deb-86a4-c4f0e0134ac1.png,1,1,1,1
721,b72fd85d-e866-4b81-a7bd-fabe640f8204.png,1,1,1,0
722,b75642dd-439c-417b-8425-26236686c8bb.png,1,1,1,0
723,b8122472-2624-49f6-bc2d-a1737f69f5fd.png,0,1,1,1
724,b818aa82-7b1a-4b01-9dc2-4945a99fd7e9.png,0,1,1,1
725,b829c025-cc8c-4f15-a1e3-f5d05faf9bfd.png,1,0,1,1
726,b862209b-b5be-4b0f-a966-52df783ddd68.png,0,1,1,1
727,b89318a5-600d-4b8e-a9d3-7bd9e444b4d7.png,1,1,1,1
728,b8bf819e-17eb-45c2-a937-e8ce3e56c059.png,1,0,1,1
729,b98c00e5-b466-4aca-bd50-ced6494e6e13.png,1,1,1,0
730,b9bc93cc-39c9-48aa-8240-7791e21fb873.png,1,1,1,1
731,ba7c1da0-b5dc-4bfe-8fe2-dbb238aa6d95.png,1,1,0,1
732,ba877006-44c5-4b7d-9d8a-6d42e472270c.png,1,0,1,1
733,bacd609e-5eee-4200-9be6-a43ddbbec04e.png,1,1,0,1
734,bb380070-c16f-4a27-9087-e53ddc7663c2(1).png,1,0,1,1
735,bb380070-c16f-4a27-9087-e53ddc7663c2.png,1,0,1,1
736,bb38b9e0-12b3-4f8b-bab8-7fd55cde08dc.png,1,1,1,1
737,bb4823a2-49dd-49ff-92c0-07c0b9ff2ee0.png,1,0,1,1
738,bb92b6c2-e971-4ebe-bcf7-233b5df68fcd.png,1,0,1,0
739,bbd50968-3394-4586-9c2b-8bdbffbacad4.png,1,1,1,0
740,bc09db3b-dedf-49da-946c-efdf2304551b.png,1,0,1,1
741,bc701b36-f2b1-48b6-9091-91abd038a983.png,1,1,0,1
742,bc74eab0-561e-46e2-bc9f-299f55a91353.png,1,1,1,1
743,bc9ed9f3-a42b-48e5-b984-d517b9953c39.png,0,1,1,1
744,bd8152e7-4e56-4dfd-8282-c13541e43c68.png,1,1,1,1
745,bdfe9a02-3be5-4138-9059-95e2e64e29bc.png,1,1,1,1
746,be319dae-970e-475f-a9eb-efcb32f45ccd.png,1,1,1,0
747,be506e3d-9604-4236-8a1b-05403ca54f41.png,0,1,1,1
748,be5d782d-6710-4f8d-86bb-f9c98b5c7bd1.png,0,1,1,1
749,be77b22b-a14e-42cb-bef1-8d868da3870a.png,1,1,1,1
750,be7cae0c-5137-4efb-af7d-4d48eb0ae3dc.png,1,1,1,0
751,bed3714e-e451-413c-8b8a-c52de4689d9d.png,0,1,1,0
752,bfbeb1d8-34d8-47c0-b277-6098ee6694ec.png,1,0,0,1
753,bfc81fc8-05e6-4253-88a5-4d0fb6f6020b.png,1,1,1,0
754,c052a4cd-1a4f-417a-90f0-2ff10de41973.png,1,1,1,1
755,c0e23b25-b3f7-40d4-859c-763ce43a3e7e.png,1,1,1,1
756,c0f43dc1-53eb-4cfc-a40c-dc8277e1cc9e.png,1,1,1,0
757,c15cc147-620e-44b7-96ad-2b463a4d92b3.png,1,1,1,1
758,c199cf6d-7719-4d5f-abd6-0c843503781d.png,1,1,1,0
759,c1a2fd48-2104-44b9-9bdc-141ad648e59a.png,0,1,0,1
760,c1ec0586-ae78-4c8d-b7e5-37ccd9c7152d.png,1,0,1,1
761,c20209d8-05d6-466b-9d4a-c390f4ecc8d9.png,1,1,1,1
762,c217a6bd-bd72-4fc2-8c9b-e9d054474ea0.png,0,1,1,0
763,c23d768e-ea59-42c8-93fc-98d2cfb43467.png,0,1,1,1
764,c2abd239-33a2-44a6-9aa1-3e7594f11572.png,1,1,0,1
765,c393d8f9-f220-4dce-8e0e-ee278ccc5654.png,1,0,1,0
766,c3aebe68-75b1-471c-bb3f-e13f2d2d4a63.png,1,1,1,1
767,c419b6e9-cc88-41e5-8ac3-e668c1ed22d5.png,1,1,1,0
768,c44a3c56-a8b3-4746-a560-07113c13a2c0.png,0,1,1,1
769,c44c2ae6-66d3-4ad7-8a45-ff7780756cc7.png,1,0,1,1
770,c47454f4-6357-4980-8f95-31c1f57cb6cc.png,1,1,0,1
771,c492bc5a-21ff-4217-b7a3-6612ef4e99c8.png,1,1,1,0
772,c4ab5d28-12b6-4906-9b2c-3383f0d91436.png,1,1,1,1
773,c4ae9009-341b-472c-b133-0b3f9820dce6.png,1,1,1,1
774,c55fe5f0-b030-4a11-a2ce-264534b30d09.png,1,0,1,0
775,c56309a1-4f3b-4351-be61-123328ca0b93.png,1,1,0,0
776,c597cf00-3cfb-426b-bf91-e7ffbe5bea4a.png,1,1,1,1
777,c6416c5a-49ec-4d58-ba9c-c2e808dbc807.png,1,0,0,1
778,c6ed9bdd-3035-4672-ab3c-3c73b46be6a8.png,0,1,1,0
779,c72ea2da-7882-4b95-b775-8c33c269231c.png,1,1,1,1
780,c7aba18b-e81b-41c5-b4fb-c094a0ff4d46.png,1,1,1,1
781,c7ad319c-849a-4472-8c88-9fed5d533644.png,1,1,1,1
782,c8295b75-2a5a-44e9-a74d-02855841f7b1.png,1,1,1,1
783,c85770fe-722f-47c9-80ca-02209e521044.png,1,1,0,1
784,c8801d37-2b72-4b2a-a323-efb08482586f.png,1,0,1,0
785,c8eb389a-f5fb-4664-a4e7-c99e1077aebe.png,1,1,1,1
786,c92b2041-dda4-496d-97f0-9080cdb9c65d.png,1,1,1,1
787,c9743136-ca96-4b32-ae96-6562b8fa63de.png,1,1,1,1
788,c978e3cf-7fdf-4d59-add3-e22d85e55d16.png,0,1,1,1
789,ca08b3c3-c2b4-4733-b4c3-87cd7f16e9a8.png,1,1,1,1
790,ca21c719-02bb-4be2-96a7-bc716212c4ea.png,1,1,1,1
791,ca8bc13d-fd74-413c-99b3-e4ec7c994155.png,1,1,1,0
792,ca902da2-19c0-45cf-8449-fd47044e7aab.png,1,1,1,1
793,caa4223d-22bd-490c-a262-db1f0f30ede2.png,1,0,1,0
794,cb0c9c75-3e05-4759-9bad-8c3550ffcba2.png,1,1,1,1
795,cb0eb6e5-ed17-4f1f-af6d-33dc6fa7843f.png,1,1,1,1
796,cb146e95-2554-42a4-ac97-3094660c7543.png,1,0,0,1
797,cbad407b-8ca0-4916-8149-57af1adbc343(1).png,0,1,1,1
798,cbad407b-8ca0-4916-8149-57af1adbc343.png,0,1,1,1
799,cbfb5e70-7ea3-49a9-a980-2f4cdb83f1fe.png,1,0,1,1
800,cc72c215-c103-41f2-b03b-926715a94ded.png,1,1,0,0
801,ccae8862-1bda-4076-8589-d790271acfa4.png,1,1,1,1
802,ccb1fa64-1a46-4680-82e3-178495a9121c.png,1,1,0,1
803,ccd13dcb-42a7-4cfb-bf0e-e7f3ed91f321(1).png,1,1,0,0
804,ccd13dcb-42a7-4cfb-bf0e-e7f3ed91f321.png,1,1,0,0
805,cce4da54-dd68-4f0e-95bc-fa96bee18500.png,1,1,1,1
806,cd3670ba-5a6a-48a0-a7e8-5e2689647eb7(1).png,1,0,1,1
807,cd3670ba-5a6a-48a0-a7e8-5e2689647eb7.png,1,0,1,1
808,cd387484-ddbf-409a-849d-b7984e5ea68c.png,0,1,0,1
809,cd57fa97-7416-4542-b0e8-4c5dcf6a8b54.png,1,1,1,0
810,cd5cdd65-986e-4abd-af4e-6961ca3a2946.png,1,1,1,1
811,cdad9d88-1cf0-4a09-a445-fadc16e15d36.png,1,1,1,0
812,cddb9cd3-1d45-4a29-a4d3-e647e67c3342.png,0,1,1,1
813,cde58301-2137-4456-9e0f-f920a85873d5.png,1,1,1,1
814,ce4f3911-e435-47cd-adab-f78ded846ab2.png,1,0,0,1
815,ce767590-4f65-4501-9ec1-6295540d2d0a.png,1,1,1,1
816,ce94b80f-acfd-4eae-9093-824a51728aae.png,1,1,1,1
817,ceae397a-797e-4b75-bd51-59ecb0a9d0f0.png,1,1,1,1
818,cee0833c-40d2-4dec-b3c6-745fbba6ef2e.png,0,1,1,1
819,cf256788-a693-489b-970f-7146f81f9e68.png,1,1,1,1
820,cf4cc71c-3ff9-428a-b09d-7530f3f619be.png,1,1,1,1
821,cf6f900e-999f-4af4-b3a7-156bdf398219.png,1,1,1,1
822,cf7c4d72-f1bc-4eac-bb2c-2374eb02f304.png,1,1,1,0
823,cfaf1675-688a-499c-8e9d-05843bdd04e7.png,1,1,1,1
824,d000aed7-d269-438e-b23b-6f34b8b0bc04.png,1,1,1,0
825,d06cb3b8-d890-4ee4-ba16-b18259be4aba.png,1,1,1,0
826,d14a5b0c-233e-4118-9ffb-fa38de0887fc.png,1,1,0,0
827,d15d5a7d-dc7c-44e2-b3f7-e266a1583eea.png,1,1,0,0
828,d25b389f-aff6-4120-926e-b8b46bc126e9.png,1,1,0,1
829,d2fd14ab-fd24-4733-b03f-628138d5114f.png,1,1,0,1
830,d381aeb5-f77b-4644-86f7-e5b85efaba41.png,1,1,1,1
831,d38d46ca-e664-43d4-8685-4fbabb4249f7.png,1,1,1,1
832,d3d03667-749e-4b8d-8b19-5ea83875ed9f.png,1,1,1,1
833,d3ecf8b1-ac18-49e3-9fd4-1d75e6ba76f1.png,0,0,1,1
834,d5be973c-0ceb-4d99-8a17-0d5c7e9e0a77.png,1,0,1,1
835,d5dc8b00-dbf1-45c9-bb5b-7263f12c96c2.png,1,1,1,1
836,d5ef999e-ff9e-45a1-ac4d-ca07475230e8.png,1,1,1,1
837,d5f95486-2cab-4ef0-875e-d51210d2f4e8.png,1,0,1,1
838,d663cabc-b731-42d5-8cbd-cd35fb0bc9df.png,1,1,1,1
839,d6a17a89-3ce6-4634-ac22-9bc06dbbb857.png,1,1,1,0
840,d6a91bca-10e9-4cde-bdb8-39854ae70a12.png,1,1,1,0
841,d6babc44-503f-42fe-ac6c-14dc0c1c4465.png,1,0,1,1
842,d6f0e707-ddbe-4bbd-9424-70f9892d82b7.png,1,0,1,1
843,d7787927-453a-41b1-87f8-65edd7dc9304.png,1,1,0,0
844,d785797f-fc3e-4925-9263-7b39a8498c81.png,1,1,1,0
845,d7993a85-3b5a-4bda-b8d9-8807e09e4023.png,0,0,1,1
846,d7afcc9d-ac0c-4c84-9f8c-e7317c6de49e.png,1,1,0,0
847,d7dfa308-4827-4625-9226-db31170fe44b.png,1,1,1,1
848,d8187d1b-9766-419e-929e-aece4e160f6e.png,1,1,1,1
849,d828bfe6-04eb-4695-8c93-aa175b042cbf.png,1,1,1,1
850,d852c2a6-07b8-4526-b089-c5330f0a6439.png,1,1,0,1
851,d88645c2-f98f-44f9-bca8-57c55f447bbc.png,1,1,1,1
852,d986bb60-107f-4d0d-b795-155908d44ead.png,0,1,1,1
853,d9b63b7b-7b1a-4dde-b518-cde09e087470.png,1,1,1,1
854,da0b7036-ab2e-4c42-b195-c03e69be3507.png,0,1,0,1
855,da33ace4-981e-42cd-8900-6fd29af4b848.png,1,1,0,0
856,da63f25b-b65e-40f7-8a6b-e83fdbfc5e17.png,1,1,0,1
857,db41bea0-1c94-4b9a-94a1-c42e3807733f.png,1,1,1,1
858,dbd94b7a-07a5-4e2e-be29-519138ebe436.png,1,1,0,1
859,dbea2de5-4167-452c-9c2a-4b8559eb0dde.png,1,1,1,1
860,dc0832e9-b89d-4796-a226-16b1df81e609.png,1,0,0,0
861,dc7b83d2-6490-4505-935a-001f92fe86b1.png,1,1,1,1
862,dc8b1d27-8d8f-4a6e-a0f1-1a08b58ce603.png,1,1,1,1
863,dcdce20a-48ae-43ef-bd84-32694c3c784d.png,1,1,1,1
864,dce705da-3185-4243-9820-83513f6c5eae.png,0,1,1,1
865,dcecff25-8db8-4b67-bf36-6ec86a483b75.png,1,1,1,1
866,dd118dbd-2277-4123-964d-2b0afe0dfa16.png,1,1,1,1
867,dd1af798-1677-4610-82aa-372c02ce6081.png,1,0,1,1
868,ddec224b-863e-4c65-9cb1-c3feb9942ae1.png,1,1,1,1
869,de1ea862-d8f1-4d8a-8bcb-7c9b6a77cdff.png,1,1,1,1
870,de2094cb-78d2-4257-a483-c59737e1525e.png,1,1,1,1
871,deab0c65-e9ee-4b1a-b062-0cc6aea3fee3.png,0,1,1,1
872,ded8e257-316a-47d2-886b-a6d261dbeb91.png,0,1,1,1
873,df5a96c9-13d3-48d7-acb0-f941ac908459.png,1,1,0,1
874,df5cb19e-d61f-4f55-8f02-1624c3d751f9(1).png,1,1,1,1
875,df5cb19e-d61f-4f55-8f02-1624c3d751f9.png,1,1,1,1
876,df66b947-f01e-492e-9840-581255f40958.png,1,1,0,0
877,dfbcd093-9365-49d8-b3a2-a202c4ade034.png,0,1,1,1
878,dfe75996-a16b-42c1-a524-c6dca3f7c770.png,1,1,1,1
879,e03fd91e-dce8-4f42-889e-69bf904feb7e.png,1,1,1,1
880,e0b99e4e-1634-471d-b50b-8d6e292db030.png,1,0,0,1
881,e0c4b572-5642-4358-b0d2-442d55eddeae.png,1,1,0,1
882,e1b489c4-6eb3-42f0-888e-212f838302f4.png,0,1,1,1
883,e1d596b1-462f-4adf-b4a6-11773462b108.png,1,1,0,1
884,e1d7cd7b-4c90-4112-adfa-cebb50a9bc27.png,1,1,0,1
885,e1e344b0-7c88-47b4-80df-a903fb838a7c.png,1,1,1,1
886,e1f47458-aba8-4164-b2c7-dcb9ae5fb55d.png,1,0,0,0
887,e211f9d3-04cd-4ae8-9b24-a11bd70cc5ad.png,1,1,1,1
888,e22b313a-5212-4cae-a9d8-cb017cc73505.png,1,1,1,1
889,e2427ad7-2792-4bc8-aeb2-d1ae0e311157.png,0,1,0,1
890,e244b611-72e3-4bb2-ba2e-e1c610d69f25.png,0,1,0,1
891,e26e291a-3498-4493-9914-c025b7c82193.png,1,1,1,1
892,e2750082-671c-4a63-8616-03d7031e42c6.png,1,1,0,1
893,e35765f4-1adc-4b9f-a182-aeada3828872.png,1,1,0,1
894,e37f730b-c3de-4640-90b6-6683d57ffe51.png,0,1,1,0
895,e3b03758-3d8f-46ad-aabb-a7f2ce0fc273.png,1,1,0,0
896,e3cc7a7c-fb52-4943-b21a-7f87300e6638.png,1,1,1,1
897,e40c9844-abe4-468c-a129-5bdd1fe9a5ee.png,1,1,1,0
898,e41301d2-8d1a-4592-b8d6-6719e0906516.png,1,1,1,1
899,e4946b39-6a24-4ac5-939e-4c509908f8e1.png,0,1,1,1
900,e4a19f6e-32a2-44dc-a115-2fb129a5dea9.png,1,1,1,1
901,e4e46727-58d5-4102-816d-c54a6cafd788.png,1,1,1,1
902,e5051601-970f-494d-a0aa-80caa0501fac.png,1,1,1,1
903,e5166ad2-6e09-434a-9b47-3d55c37ca0ab.png,1,0,1,1
904,e526b0e5-ad2e-45ba-915b-c4f36e700dd7.png,1,1,1,1
905,e52db44e-e38d-44bf-bffb-efe7e0aaa697.png,1,1,1,1
906,e533d5bc-9072-4856-95f4-e91cf668f43c.png,1,1,0,1
907,e53bd73f-b44a-4d34-a947-5780df3352c3.png,1,1,0,1
908,e54e5ecb-7892-4354-8659-05559790e132.png,1,0,1,1
909,e552c914-942e-485c-8ac3-f14463c67802.png,1,1,1,1
910,e5643c57-324b-4106-a199-b7cf766ad959.png,1,1,1,1
911,e60bd882-582f-4cf7-980e-64c83638db6e.png,0,1,1,1
912,e614ef01-0828-4365-8787-3aa0fde10215.png,1,1,1,1
913,e615a7ad-c78f-45a1-bcb0-e130ff1d5588.png,1,1,1,1
914,e6483ac5-02c3-4252-bd44-7cff8183d109.png,1,0,1,0
915,e67d4cf8-225d-4a9f-be75-88327002e5e1.png,1,1,1,1
916,e6cf371c-8eeb-4685-803a-743ab1d06c67.png,1,1,1,1
917,e7021626-c2a2-4f6e-b950-0590810d7fc4.png,0,1,1,1
918,e70469c4-ff91-4d5b-90db-48eb1e0d7b04.png,0,1,1,1
919,e739c3c9-e282-45ea-94fa-eb16ffdbea49.png,1,1,1,1
920,e757717b-8b38-4a78-aa77-f956052d215d.png,1,1,1,1
921,e77afd4b-7493-4c73-ab60-abcc6aa8dc22.png,1,0,1,1
922,e7d52da9-956b-4841-a4c2-846c4a474e0a.png,1,1,1,1
923,e81ee8ae-0565-4f2e-a967-b69a8404e8bf.png,1,1,1,1
924,e892b8dd-d401-4095-913a-8045e93f4966.png,1,1,1,1
925,e9032c2c-bb14-43f9-8c54-a5d91c5fb4b0.png,1,0,0,1
926,e90aca9b-a55e-4a86-8a54-d6687edef5cd.png,1,1,1,1
927,e92ef973-c907-4be8-94ff-4992f6d12451.png,1,1,1,1
928,e9885a8f-08de-4dd5-aa66-8481bdbfcc7e.png,1,1,0,1
929,e9c69f56-0e17-4be4-a97e-61cf3994e302.png,0,1,1,0
930,e9ef6a68-42c9-4328-9dd3-469c14b8eee6.png,1,1,0,1
931,e9f32029-8afc-4995-ad9c-f10de7d3bcd0.png,0,1,1,1
932,ea0a0ffd-aca5-455c-8cc1-367cc5ce5880.png,1,1,0,1
933,eab34568-37e8-44fe-a54b-dc74ed03020f.png,1,1,1,1
934,eac96f9f-05b2-43e4-8c1f-d2a85a5c3223.png,1,0,1,0
935,eb21351a-e3f4-4917-a2d4-d2524ebd35b9.png,1,1,0,0
936,ebfa15a6-ac6f-4e77-9d0c-cebede968e99.png,0,1,1,1
937,ec412acb-a354-4ea1-9893-e2588819ee35.png,1,0,1,1
938,ec7fbf5e-0c9f-4bb3-8767-3673a2244f9e.png,1,1,1,1
939,ecbce92f-9359-4201-b9d2-b06512a51184.png,1,1,1,0
940,ed48e8e6-6045-42ab-95b7-29f25c0f5375(1).png,1,1,1,1
941,ed48e8e6-6045-42ab-95b7-29f25c0f5375.png,1,1,1,1
942,ed795cd8-8bc2-403d-8e9d-14d8f8553fc1.png,1,1,0,1
943,ed91fb63-71d0-4da0-bb6f-ef7c3b30ce7f.png,0,1,0,1
944,eddab9ff-7653-45f4-a6d0-3c41935ea7ce.png,1,0,1,1
945,ee0a110b-e186-43a6-a5e9-fcf79aa554b7.png,1,1,0,1
946,ee6bd086-c827-48e0-bd17-f409196591e5.png,0,1,1,1
947,eebc27d7-defc-421a-ae7b-e6f5c64297d0(1).png,1,1,1,1
948,eebc27d7-defc-421a-ae7b-e6f5c64297d0.png,1,1,1,1
949,eee0be4c-3b17-43de-97a6-5811ee16cf76.png,1,0,0,1
950,ef3349bf-ee0d-4c67-9d36-d99251dbe2c9(1).png,1,1,0,0
951,ef3349bf-ee0d-4c67-9d36-d99251dbe2c9.png,1,1,0,0
952,ef51cda3-e244-4d64-909c-08361b0009ca.png,0,1,1,0
953,ef8e6e13-4d45-4bca-a18d-d3747c78f7fa.png,1,1,0,1
954,efe25224-d09b-47e3-a0d8-696f30d9a7e6.png,0,1,0,1
955,efe39420-6018-4aa1-90a7-a013ae9addb2.png,1,1,1,1
956,f011e224-8ea3-4d46-bad0-56c90ec6c417.png,1,1,1,1
957,f083038d-ba0b-444f-8dae-0fc1f4971fff.png,1,1,1,0
958,f0ada8e5-34a2-4980-9bea-3182f09a7a94.png,1,1,0,1
959,f1111095-f68b-4b96-bdaf-5883651f3298.png,0,1,0,1
960,f152edaf-f64e-4cde-b03a-de44b4bac4df.png,1,1,1,1
961,f200a17a-01a2-40ad-996f-32ce7ebd88d4.png,1,1,1,1
962,f228962a-2f34-4d6f-b016-1b3482c006c3.png,1,1,1,1
963,f26206f6-817c-4f04-b1f5-a70d02fd301f.png,1,1,0,1
964,f2711335-af4e-4de9-9df8-7ab234e91f2f.png,0,1,1,0
965,f2929422-c0eb-45b0-ad8d-045b9b27c57c.png,1,0,1,0
966,f2a73ffb-8225-464b-a585-f8ff1b1d1b15.png,1,1,1,1
967,f2ae3c53-6428-42fd-bdc7-d7d47a3150f0.png,1,1,1,1
968,f2f5972e-88dd-4b5a-936d-5ca18006db57.png,1,0,1,1
969,f30e7472-85f8-40a7-b4c2-bb80caea2c04.png,0,1,1,0
970,f3724c05-515b-48a7-b99e-2bed4f7309c1(1).png,0,1,1,1
971,f3724c05-515b-48a7-b99e-2bed4f7309c1.png,0,1,1,1
972,f37c4cc2-426f-4013-9243-72b8eb2637c2.png,0,1,1,1
973,f39114f0-3b98-4822-8aa8-95c5a0dcd884.png,1,1,1,0
974,f4706545-4cab-4746-bdcc-54abe1e60bd0.png,1,0,1,1
975,f5348210-727a-4784-a65a-1292bf8f0b04.png,1,1,1,1
976,f538868b-14fb-417d-970f-7a9544bc75c0.png,1,1,0,1
977,f59b6ca4-d9d7-4485-a357-78b3ff30c85e.png,1,1,0,1
978,f5eb3545-b63b-4e75-af60-33aba7fe03f2.png,1,0,0,1
979,f627c30f-21bd-4a05-9a07-39db80fcfb0c.png,1,1,1,1
980,f710b533-2b4e-46eb-9063-dd7ab1fa4ba2.png,1,1,1,1
981,f71529a3-ef84-431e-99ea-b176ac97a70a.png,1,1,1,1
982,f7344944-f099-4eca-83e5-cca88a794d4d.png,1,1,1,1
983,f790ca40-1f61-4ec2-978f-73831a0456fd.png,1,1,1,1
984,f7ac5692-0e7d-4d45-8f7c-ce3db5fafe7f.png,1,1,1,1
985,f7aeb77c-1283-45fc-ba77-6f15c66f3531.png,1,1,1,1
986,f7dcfff5-b4da-42d5-82c2-dbdcce52bd1b.png,1,0,1,0
987,f880b895-715f-4759-888b-f73b5f46c9a6.png,1,1,1,1
988,f8c3aac6-6437-4f54-a0c1-7c10ba96511a.png,1,1,1,0
989,f92609f6-a229-4e70-95a4-84cde6cd064c.png,1,1,1,1
990,f99e7c39-2310-47b4-8827-dda129130cf1.png,1,1,1,1
991,f9caee66-5c30-4dd1-9db7-1f7bf34f9e79.png,1,0,1,0
992,fa768a2e-f8bf-418c-98c0-a5cd78cbf2b1.png,0,1,1,1
993,fa8436d0-45ab-4d33-a3e4-5beef66d958c.png,1,1,1,1
994,fa991e84-2a20-4df5-980f-bd5e6646a667.png,1,0,1,1
995,faa867f4-585a-4e08-adeb-cc597b29488e.png,1,1,1,1
996,fad72b42-1730-4624-9d91-c7f664bc3960(1).png,1,1,1,1
997,fad72b42-1730-4624-9d91-c7f664bc3960.png,1,1,1,1
998,faef8df3-bc69-4c22-a18f-fe42516d857f.png,1,1,1,1
999,fb44f440-58eb-4857-a81a-a7bf37ef2d15.png,1,1,1,1
1000,fbd259f8-6600-4197-8bc0-2ce5897723b3.png,1,1,0,1
1001,fbe18a1d-a194-4581-ad61-8aff1dcf045d.png,1,1,1,1
1002,fbecb608-ecc5-4b0c-95aa-8690ef5146e6.png,1,1,1,1
1003,fbf6ab86-ce4e-4f9c-8a07-d4c123a0542c.png,1,1,1,1
1004,fc1858cb-36ca-41d5-ab18-12e9ef88fa76.png,1,1,1,1
1005,fc1b2407-6afd-4ec1-8091-fc0aabedd982.png,1,1,1,1
1006,fc24a220-e09e-46de-a097-826b620d63f9.png,1,1,0,1
1007,fc34e5b4-0909-43b3-a286-c9bf95cf91e4.png,1,1,1,1
1008,fc76d836-d7c8-4b6a-9b89-3e6d315bae3a.png,1,0,1,1
1009,fd15e2f7-40bf-4d8f-8937-3dbd6d5035f5.png,1,1,1,1
1010,fd194824-34b6-41ec-962a-c7c3ea960df3.png,0,0,1,1
1011,fd632fbb-54f1-463b-ad4d-e12018b9bab4.png,0,0,1,1
1012,fd6332f7-ddd2-4891-9d7c-400066931ded.png,1,1,1,1
1013,fd63bf11-1cee-41a1-9ee6-6fb7944ea964.png,1,0,1,1
1014,fd9101eb-2e27-477f-9004-a84e83d5c17e.png,0,1,1,1
1015,fd9bbe6d-4b41-424b-9261-a1252100bd57.png,1,1,1,1
1016,fde40a1c-64c1-4503-a3c9-139425bbfe38.png,1,1,1,1
1017,fe561590-1c7e-4b5a-a8df-6de3bab2bb34.png,1,1,1,0
1018,fe579857-f073-4e1f-b70f-dea81f38bd31.png,1,1,1,1
1019,fe9fc73f-11e2-4c0c-8905-9b9a06fa6186.png,0,1,0,1
1020,ffb22974-55bc-49fc-a1fa-b3ac650cea6f.png,1,1,1,0
